"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"épico",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"grego",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"gregos",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"homero",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"jogos",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"ministro",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"odisseia",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"poema",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"terça-feira",-0.0235086004698487,0.0232977021029361,-0.132813263610303,-0.0246058630980773,-0.0640489928163946,0.0557257561254687,0.0176796688516839,-0.0198527503970278,-0.0177244877364706,0.0088450912988495,0.000997078898448583,-0.0361084911113078,0.00655036848799766,0.019731738627374,0.0162504802627093,-0.0134488839700735,0.00965826407799678,0.00903321785820439,0.00303314257243917,-0.0102588481316852,-0.00304465424303149,-0.0135490937842418,0.00430066028073668,0.00218025925947053,0.00788497295769435,-0.0187143926881852,-0.00470003839619442,0.0198269136098932,-0.00433686323286971,0.00159105065019406,-0.001387874012329,-0.00378854190826068,-0.00541717647545759,0.00565433485589211,0.00913748817529281,0.00645034087122777,0.00450584027826172,-0.00470520757830928,-0.00460367384013741,-0.00560848734002353,0.00232242543045686,0.00574256758475187,0.00154123178302121,-0.00082925426861119,-0.000941538602240963,-0.00148562282871446,-0.00450471630797298,-0.00275256336336384,-0.00124808193788924,0.000255018822076569
"300",-0.0448862279064984,-0.141198195693494,0.00828606252293043,-0.0221594791986607,-0.00587004282659474,0.0034990538612494,0.0149672084943308,-0.00472249752350475,0.0267872834288126,0.0526228466460257,0.00649262134476018,-0.0214894797879902,0.0310722851352897,0.0253484529094368,0.00707666996920667,0.00128833298635349,0.0125365408434809,-0.000600180541337929,0.0068719825494945,-0.00170372005635132,-0.0164174713440977,0.0117654992625874,0.00236901127533015,-0.0162538155060866,0.00819886760474992,-0.00869513534919703,0.00254450877178649,0.0101299451560175,-0.0183956246999999,0.00160008386906876,0.0124416775736558,0.00137710294986805,0.00115780666580911,-0.0104677701652233,-0.00737684426681235,0.00713777396992262,-0.00313632952172618,-0.00377652706688936,-0.00698961203194202,-0.00272660410768961,0.000713391091373552,-0.00924877967526837,-0.00512383970919212,0.0124478444578792,0.00219221465666587,0.00303108956118682,0.00410015274817548,0.00911635884200232,-0.00334574511708459,-0.00108535090199099
"antártica",-0.0448862279064984,-0.141198195693494,0.00828606252293043,-0.0221594791986607,-0.00587004282659474,0.0034990538612494,0.0149672084943308,-0.00472249752350475,0.0267872834288126,0.0526228466460257,0.00649262134476018,-0.0214894797879902,0.0310722851352897,0.0253484529094368,0.00707666996920667,0.00128833298635349,0.0125365408434809,-0.000600180541337929,0.0068719825494945,-0.00170372005635132,-0.0164174713440977,0.0117654992625874,0.00236901127533015,-0.0162538155060866,0.00819886760474992,-0.00869513534919703,0.00254450877178649,0.0101299451560175,-0.0183956246999999,0.00160008386906876,0.0124416775736558,0.00137710294986805,0.00115780666580911,-0.0104677701652233,-0.00737684426681235,0.00713777396992262,-0.00313632952172618,-0.00377652706688936,-0.00698961203194202,-0.00272660410768961,0.000713391091373552,-0.00924877967526837,-0.00512383970919212,0.0124478444578792,0.00219221465666587,0.00303108956118682,0.00410015274817548,0.00911635884200232,-0.00334574511708459,-0.00108535090199099
"ásia",-0.0448862279064984,-0.141198195693494,0.00828606252293043,-0.0221594791986607,-0.00587004282659474,0.0034990538612494,0.0149672084943308,-0.00472249752350475,0.0267872834288126,0.0526228466460257,0.00649262134476018,-0.0214894797879902,0.0310722851352897,0.0253484529094368,0.00707666996920667,0.00128833298635349,0.0125365408434809,-0.000600180541337929,0.0068719825494945,-0.00170372005635132,-0.0164174713440977,0.0117654992625874,0.00236901127533015,-0.0162538155060866,0.00819886760474992,-0.00869513534919703,0.00254450877178649,0.0101299451560175,-0.0183956246999999,0.00160008386906876,0.0124416775736558,0.00137710294986805,0.00115780666580911,-0.0104677701652233,-0.00737684426681235,0.00713777396992262,-0.00313632952172618,-0.00377652706688936,-0.00698961203194202,-0.00272660410768961,0.000713391091373552,-0.00924877967526837,-0.00512383970919212,0.0124478444578792,0.00219221465666587,0.00303108956118682,0.00410015274817548,0.00911635884200232,-0.00334574511708459,-0.00108535090199099
"austrália",-0.0448862279064984,-0.141198195693494,0.00828606252293043,-0.0221594791986607,-0.00587004282659474,0.0034990538612494,0.0149672084943308,-0.00472249752350475,0.0267872834288126,0.0526228466460257,0.00649262134476018,-0.0214894797879902,0.0310722851352897,0.0253484529094368,0.00707666996920667,0.00128833298635349,0.0125365408434809,-0.000600180541337929,0.0068719825494945,-0.00170372005635132,-0.0164174713440977,0.0117654992625874,0.00236901127533015,-0.0162538155060866,0.00819886760474992,-0.00869513534919703,0.00254450877178649,0.0101299451560175,-0.0183956246999999,0.00160008386906876,0.0124416775736558,0.00137710294986805,0.00115780666580911,-0.0104677701652233,-0.00737684426681235,0.00713777396992262,-0.00313632952172618,-0.00377652706688936,-0.00698961203194202,-0.00272660410768961,0.000713391091373552,-0.00924877967526837,-0.00512383970919212,0.0124478444578792,0.00219221465666587,0.00303108956118682,0.00410015274817548,0.00911635884200232,-0.00334574511708459,-0.00108535090199099
"brasileiro",-0.0448862279064984,-0.141198195693494,0.00828606252293043,-0.0221594791986607,-0.00587004282659474,0.0034990538612494,0.0149672084943308,-0.00472249752350475,0.0267872834288126,0.0526228466460257,0.00649262134476018,-0.0214894797879902,0.0310722851352897,0.0253484529094368,0.00707666996920667,0.00128833298635349,0.0125365408434809,-0.000600180541337929,0.0068719825494945,-0.00170372005635132,-0.0164174713440977,0.0117654992625874,0.00236901127533015,-0.0162538155060866,0.00819886760474992,-0.00869513534919703,0.00254450877178649,0.0101299451560175,-0.0183956246999999,0.00160008386906876,0.0124416775736558,0.00137710294986805,0.00115780666580911,-0.0104677701652233,-0.00737684426681235,0.00713777396992262,-0.00313632952172618,-0.00377652706688936,-0.00698961203194202,-0.00272660410768961,0.000713391091373552,-0.00924877967526837,-0.00512383970919212,0.0124478444578792,0.00219221465666587,0.00303108956118682,0.00410015274817548,0.00911635884200232,-0.00334574511708459,-0.00108535090199099
"calor",-0.0448862279064984,-0.141198195693494,0.00828606252293043,-0.0221594791986607,-0.00587004282659474,0.0034990538612494,0.0149672084943308,-0.00472249752350475,0.0267872834288126,0.0526228466460257,0.00649262134476018,-0.0214894797879902,0.0310722851352897,0.0253484529094368,0.00707666996920667,0.00128833298635349,0.0125365408434809,-0.000600180541337929,0.0068719825494945,-0.00170372005635132,-0.0164174713440977,0.0117654992625874,0.00236901127533015,-0.0162538155060866,0.00819886760474992,-0.00869513534919703,0.00254450877178649,0.0101299451560175,-0.0183956246999999,0.00160008386906876,0.0124416775736558,0.00137710294986805,0.00115780666580911,-0.0104677701652233,-0.00737684426681235,0.00713777396992262,-0.00313632952172618,-0.00377652706688936,-0.00698961203194202,-0.00272660410768961,0.000713391091373552,-0.00924877967526837,-0.00512383970919212,0.0124478444578792,0.00219221465666587,0.00303108956118682,0.00410015274817548,0.00911635884200232,-0.00334574511708459,-0.00108535090199099
"cerca",-0.0448862279064984,-0.141198195693494,0.00828606252293043,-0.0221594791986607,-0.00587004282659474,0.0034990538612494,0.0149672084943308,-0.00472249752350475,0.0267872834288126,0.0526228466460257,0.00649262134476018,-0.0214894797879902,0.0310722851352897,0.0253484529094368,0.00707666996920667,0.00128833298635349,0.0125365408434809,-0.000600180541337929,0.0068719825494945,-0.00170372005635132,-0.0164174713440977,0.0117654992625874,0.00236901127533015,-0.0162538155060866,0.00819886760474992,-0.00869513534919703,0.00254450877178649,0.0101299451560175,-0.0183956246999999,0.00160008386906876,0.0124416775736558,0.00137710294986805,0.00115780666580911,-0.0104677701652233,-0.00737684426681235,0.00713777396992262,-0.00313632952172618,-0.00377652706688936,-0.00698961203194202,-0.00272660410768961,0.000713391091373552,-0.00924877967526837,-0.00512383970919212,0.0124478444578792,0.00219221465666587,0.00303108956118682,0.00410015274817548,0.00911635884200232,-0.00334574511708459,-0.00108535090199099
"formavam",-0.0448862279064984,-0.141198195693494,0.00828606252293043,-0.0221594791986607,-0.00587004282659474,0.0034990538612494,0.0149672084943308,-0.00472249752350475,0.0267872834288126,0.0526228466460257,0.00649262134476018,-0.0214894797879902,0.0310722851352897,0.0253484529094368,0.00707666996920667,0.00128833298635349,0.0125365408434809,-0.000600180541337929,0.0068719825494945,-0.00170372005635132,-0.0164174713440977,0.0117654992625874,0.00236901127533015,-0.0162538155060866,0.00819886760474992,-0.00869513534919703,0.00254450877178649,0.0101299451560175,-0.0183956246999999,0.00160008386906876,0.0124416775736558,0.00137710294986805,0.00115780666580911,-0.0104677701652233,-0.00737684426681235,0.00713777396992262,-0.00313632952172618,-0.00377652706688936,-0.00698961203194202,-0.00272660410768961,0.000713391091373552,-0.00924877967526837,-0.00512383970919212,0.0124478444578792,0.00219221465666587,0.00303108956118682,0.00410015274817548,0.00911635884200232,-0.00334574511708459,-0.00108535090199099
